Datetime,NSW,QLD,SA,VIC
2030-11-06 03:00:00,7435.728770445779,6562.920620831826,1653.7746799758154,4470.377740900075
2030-11-06 04:00:00,7571.950292356569,6538.974222992443,1651.2475915282778,4517.353359782515
2030-11-06 05:00:00,8171.418490452239,6608.752551238877,1729.8580527299798,4915.235738213405
2030-11-06 06:00:00,8429.200862329195,6447.912512712399,1845.57885254697,5462.20949948105
2030-11-06 07:00:00,7066.783386393712,5668.707794585982,1703.4434599208635,4613.9598144668
2030-11-06 08:00:00,5260.930904226505,4691.5228950639375,1098.718904861701,3100.5500157706247
2030-11-06 09:00:00,3960.649036760563,4300.866216521812,582.0163383650072,1874.4513638245048
2030-11-06 10:00:00,3003.4842494737422,3838.1875371107,208.46777169366794,1072.7738424256736
2030-11-06 11:00:00,2429.4521321906223,3697.2973728728066,47.02414011373296,662.232331804851
2030-11-06 12:00:00,2386.0287221647604,3787.17141031744,44.295003970956515,635.005635870431
2030-11-06 13:00:00,2610.7661860697435,3707.4153139282525,156.64237655124404,830.136354809638
2030-11-06 14:00:00,3304.557903612669,4401.328920974922,377.3108072995818,1371.291598183175
2030-11-06 15:00:00,4646.105772170122,5371.98538921637,885.4179007175824,2372.0794211089897
2030-11-06 16:00:00,6517.304166940274,6330.078362002792,1448.6215075308041,3676.685950597995
2030-11-06 17:00:00,8511.23789626661,7508.659523539294,1776.3837733447965,5049.10101037409
2030-11-06 18:00:00,9856.548708604787,8512.171629943376,2186.726703693807,6111.345900375995
2030-11-06 19:00:00,10225.370580353389,8654.564721568764,2367.068325273342,6487.433645591755
2030-11-06 20:00:00,9948.450400664115,8367.598814700053,2372.252071471027,6429.901990375771
